,carat,cut,color,clarity,depth,table,x,y,z,price,carat_bin
23903,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3734,Large
23904,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4273,Extra Large
23905,0.78,Good,F,VS1,64.0,54.0,5.86,5.82,3.74,3163,Large
23906,1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478,Extra Large
23907,0.3,Ideal,H,IF,61.3,58.0,4.3,4.31,2.64,764,Small
23908,0.41,Premium,I,VVS2,62.1,58.0,4.78,4.76,2.96,1061,Medium
23909,0.96,Premium,F,SI1,61.01085494716619,62.0,6.39,6.35,3.86,4480,Large
23910,0.4,Ideal,F,VVS1,61.4,56.0,4.77,4.81,2.94,1168,Small
23911,2.07,Ideal,I,VS2,60.3,59.0,8.23,8.28,4.98,17045,Extra Large
23912,0.41,Ideal,H,VVS1,61.5,55.0,4.79,4.81,2.95,945,Medium
23913,0.41,Good,E,SI2,63.2,58.0,4.68,4.72,2.97,638,Medium
23914,0.7,Fair,G,I1,68.3,56.0,5.52,5.4,3.73,978,Medium
23915,0.44,Ideal,G,VVS1,61.8,55.0,4.86,4.91,3.02,1235,Medium
23916,2.02,Ideal,H,SI1,62.4,58.0,8.07,8.03,5.02,17141,Extra Large
23917,0.4,Ideal,H,VVS1,62.3,54.0,4.74,4.77,2.96,1017,Small
23918,1.2,Ideal,I,VVS2,62.159492635024556,55.0,6.75,6.79,4.26,7079,Extra Large
23919,1.5,Good,H,VS2,64.0,58.0,7.14,7.17,4.58,9620,Extra Large
23920,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,13434,Extra Large
23921,1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853,Extra Large
23922,0.32,Ideal,G,IF,61.0,56.0,4.41,4.44,2.7,918,Small
23923,1.04,Premium,G,SI2,60.3,62.0,6.56,6.5,3.94,4158,Large
23924,0.58,Ideal,F,VS1,61.4,56.0,5.38,5.4,3.31,1953,Medium
23925,0.64,Very Good,H,VVS2,60.0,59.0,5.59,5.65,3.37,2060,Medium
23926,0.33,Premium,H,VS1,62.4,60.0,4.42,4.39,2.75,693,Small
23927,0.9,Very Good,E,SI1,62.0,62.0,6.11,6.21,3.82,4144,Large
23928,0.41,Ideal,G,VS1,62.4,57.0,4.7,4.75,2.95,899,Medium
23929,0.32,Ideal,D,VS2,61.5,56.0,4.42,4.39,2.71,972,Small
23930,0.31,Premium,H,VVS2,61.4,58.0,4.37,4.32,2.67,802,Small
23931,0.7,Very Good,F,SI1,62.6,56.0,5.66,5.72,3.56,2196,Medium
23932,1.23,Ideal,F,VS2,61.7,57.0,6.9,6.94,4.27,9376,Extra Large
23933,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,3450,Large
23934,0.7,Ideal,G,VS2,62.9,56.0,5.7,5.65,3.57,2375,Medium
23935,0.42,Premium,G,SI1,62.7,58.0,4.79,4.75,2.99,882,Medium
23936,0.9,Premium,F,SI1,61.2,59.0,6.19,6.16,3.78,4158,Large
23937,0.7,Very Good,J,SI1,60.2,61.0,5.69,5.73,3.44,1817,Medium
23938,0.34,Very Good,I,SI1,62.8,57.0,4.43,4.45,2.79,459,Small
23939,0.42,Ideal,D,VVS2,62.1,55.0,4.81,4.79,2.98,1389,Medium
23940,1.13,Very Good,G,SI1,60.9,60.0,6.67,6.76,4.09,5280,Extra Large
23941,0.4,Ideal,H,VS2,61.78145193458316,55.0,4.73,4.75,2.93,725,Small
23942,0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,2333,Medium
23943,1.1,Very Good,F,SI2,59.1,57.0,6.72,6.82,4.0,4715,Extra Large
23944,1.01,Ideal,F,SI2,62.7,57.0,6.43,6.37,4.01,4017,Large
23945,0.32,Ideal,E,VS2,62.0,55.0,4.46,4.38,2.74,900,Small
23946,0.43,Very Good,G,SI1,62.3,59.0,4.79,4.81,2.99,754,Medium
23947,0.26,Ideal,G,IF,62.2,55.0,4.09,4.13,2.55,605,Small
23948,0.52,Fair,I,VVS2,60.4,66.0,5.26,5.2,3.16,1401,Medium
23949,1.03,Ideal,E,SI1,62.1,56.0,6.43,6.48,4.01,5476,Large
23950,0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575,Small
23951,0.75,Ideal,H,VVS2,62.0,55.1,5.83,5.85,3.62,2992,Large
23952,2.01,Good,I,VS1,62.5,56.0,7.96,8.0,4.99,17365,Extra Large
23953,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,3945,Large
23954,0.44,Ideal,E,VS1,61.5,56.0,4.92,4.9,3.02,1155,Medium
23955,2.02,Premium,G,SI2,63.0,59.0,8.05,7.95,5.03,15014,Extra Large
23956,1.2,Ideal,G,VVS2,61.2,56.0,6.92,6.89,4.23,10846,Extra Large
23957,0.32,Ideal,D,VS2,61.8,55.0,4.43,4.41,2.73,842,Small
23958,1.52,Very Good,I,SI1,62.7,59.0,7.26,7.34,4.58,7506,Extra Large
23959,0.3,Premium,D,VVS2,62.4,58.0,4.26,4.3,2.67,752,Small
23960,1.29,Premium,H,VS2,61.2,60.0,7.03,6.95,4.28,7153,Extra Large
23961,1.32,Premium,I,SI1,62.2,58.0,7.04,6.99,4.36,6283,Extra Large
23962,0.42,Premium,D,SI2,60.8,59.0,4.83,4.77,2.92,898,Medium
23963,0.85,Ideal,G,VS1,61.6,54.0,6.08,6.12,3.76,4164,Large
23964,1.5,Good,G,SI2,63.1,57.0,7.25,7.29,4.59,9116,Extra Large
23965,0.3,Good,G,VVS1,64.0,57.0,4.27,4.23,2.72,878,Small
23966,0.39,Ideal,F,VVS1,62.3,55.0,4.67,4.7,2.92,1124,Small
23967,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,945,Small
23968,0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,587,Small
23969,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1662,Medium
23970,0.36,Premium,E,VS2,60.3,59.0,4.64,4.58,2.78,1013,Small
23971,0.32,Good,D,SI1,62.05551889622076,55.0,4.35,4.36,2.78,550,Small
23972,0.7,Good,E,SI1,65.0,57.0,5.53,5.58,3.61,2038,Medium
23973,0.38,Ideal,H,VS2,62.8,56.0,4.62,4.59,2.89,898,Small
23974,0.37,Premium,D,VS2,61.0,59.0,4.63,4.59,2.81,1124,Small
23975,1.2,Good,E,VS2,61.8,61.0,6.69,6.71,4.14,8563,Extra Large
23976,0.74,Very Good,H,VVS1,62.4,57.0,5.76,5.81,3.61,3061,Large
23977,0.34,Premium,I,VVS2,61.5,60.0,4.45,4.49,2.75,596,Small
23978,0.54,Premium,F,VS2,62.4,55.0,5.23,5.19,3.25,1814,Medium
23979,1.6,Premium,F,SI2,58.7,58.0,7.76,7.68,4.53,10286,Extra Large
23980,0.31,Ideal,E,VVS1,61.4,55.0,4.35,4.38,2.68,865,Small
23981,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,7072,Large
23982,1.0,Very Good,F,VS2,61.9,59.0,6.34,6.38,3.94,5505,Large
23983,2.02,Very Good,J,SI2,59.2,60.0,8.27,8.39,4.91,11757,Extra Large
23984,0.3,Very Good,E,VS1,63.4,55.0,4.26,4.29,2.71,660,Small
23985,0.42,Premium,E,VS2,61.0,59.0,4.82,4.85,2.95,958,Medium
23986,1.21,Premium,J,SI2,60.8,58.0,6.93,6.88,4.19,3984,Extra Large
23987,0.41,Premium,F,VVS1,61.3,59.0,4.73,4.79,2.92,1295,Medium
23988,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,1024,Medium
23989,0.43,Good,H,VVS1,60.0,61.0,4.91,4.93,2.95,1000,Medium
23990,1.04,Premium,E,VVS1,62.5,59.0,6.46,6.41,4.02,10539,Large
23991,0.62,Ideal,F,SI2,62.0,58.0,5.44,5.49,3.39,1446,Medium
23992,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7277,Extra Large
23993,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5329,Extra Large
23994,0.35,Ideal,G,SI1,60.6,56.0,4.56,4.58,2.77,555,Small
23995,0.5,Ideal,D,VS1,61.1,56.0,5.12,5.23,3.16,1922,Medium
23996,0.91,Fair,I,SI2,65.0,58.0,6.05,6.02,3.92,2129,Large
23997,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,15318,Extra Large
23998,1.57,Ideal,I,SI1,62.0,59.0,7.41,7.45,4.61,9095,Extra Large
23999,0.5,Ideal,F,VS2,62.0,56.0,5.07,5.11,3.15,1581,Medium
24000,0.71,Ideal,F,VS2,61.2,56.0,5.73,5.77,3.52,2891,Large
24001,0.71,Ideal,I,VS2,61.8,55.0,5.7,5.73,3.53,2614,Large
24002,1.28,Very Good,I,SI2,62.6,58.0,6.87,6.89,4.32,5654,Extra Large
24003,0.53,Ideal,E,VS2,61.8,56.0,5.21,5.17,3.21,1801,Medium
24004,0.38,Ideal,E,VVS2,61.6,55.0,4.67,4.72,2.89,1100,Small
24005,0.53,Ideal,G,VS2,61.2,56.0,5.19,5.22,3.19,1577,Medium
24006,1.21,Very Good,I,VS1,61.2,58.0,6.85,6.91,4.21,5866,Extra Large
24007,0.74,Premium,H,SI1,60.9,60.0,5.81,5.75,3.52,2201,Large
24008,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,12883,Extra Large
24009,1.0,Fair,F,SI1,62.6,59.0,6.25,6.3,3.93,4925,Large
24010,0.55,Ideal,G,VVS1,62.6,56.0,5.24,5.27,3.29,2116,Medium
24011,0.44,Ideal,D,VS1,62.3,55.0,4.84,4.88,3.03,1235,Medium
24012,1.02,Ideal,H,SI2,61.9,56.0,6.47,6.51,4.02,4353,Large
24013,1.25,Ideal,F,VVS1,62.2,56.0,6.93,6.89,4.3,12698,Extra Large
24014,1.22,Ideal,G,VVS1,61.5,56.0,6.86,6.9,4.23,12081,Extra Large
24015,0.32,Premium,H,VS1,61.6,59.0,4.39,4.37,2.7,672,Small
24016,0.5,Premium,G,VS1,59.8,58.0,5.15,5.19,3.09,1624,Medium
24017,1.04,Ideal,H,SI2,62.1,56.0,6.5,6.48,4.03,4484,Large
24018,1.33,Ideal,F,VVS2,61.9,55.0,7.02,7.07,4.36,15031,Extra Large
24019,0.31,Very Good,F,VVS2,61.6,56.0,4.34,4.38,2.68,711,Small
24020,0.6,Fair,G,SI1,64.5,56.0,5.27,5.24,3.39,1305,Medium
24021,1.12,Premium,I,SI1,60.6,60.0,6.77,6.73,4.09,4390,Extra Large
24022,0.39,Ideal,G,VS1,62.0,55.0,4.71,4.66,2.9,1077,Small
24023,0.39,Ideal,J,VS2,61.2,56.0,4.71,4.74,2.89,642,Small
24024,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599,Large
24025,0.23,Good,D,VVS1,64.8,58.0,3.83,3.85,2.49,478,Small
24026,0.9,Good,E,SI1,64.3,62.0,6.0,6.07,3.88,3400,Large
24027,0.77,Good,H,SI1,57.2,65.0,6.08,6.02,3.46,2457,Large
24028,1.2,Very Good,F,SI1,63.5,57.0,6.65,6.74,4.25,6872,Extra Large
24029,0.32,Ideal,F,VS2,62.1,57.0,4.35,4.38,2.71,645,Small
24030,0.62,Ideal,I,SI1,61.9,54.0,5.48,5.5,3.4,1271,Medium
24031,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753,Large
24032,0.4,Ideal,F,IF,62.3,57.0,4.69,4.71,2.93,1292,Small
24033,0.74,Premium,F,SI1,62.7,59.0,5.78,5.73,3.61,2553,Large
24034,0.32,Ideal,D,VS2,62.7,57.0,4.44,4.4,2.77,972,Small
24035,1.51,Premium,I,VVS2,61.1,60.0,7.36,7.33,4.49,10817,Extra Large
24036,0.4,Ideal,I,VVS1,62.3,53.7,4.72,4.74,2.95,870,Small
24037,0.44,Premium,E,VS2,60.4,59.0,4.93,4.9,2.97,1073,Medium
24038,0.32,Premium,H,VVS2,62.2,58.0,4.33,4.38,2.71,602,Small
24039,2.14,Premium,I,VS2,59.3,59.0,8.39,8.43,5.0,15418,Extra Large
24040,0.5,Good,H,VS2,56.3,65.0,5.21,5.24,2.94,1239,Medium
24041,0.31,Very Good,I,VS1,62.8,55.0,4.31,4.35,2.72,489,Small
24042,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8161,Extra Large
24043,0.7,Good,I,I1,63.9,62.0,5.62,5.57,3.58,1111,Medium
24044,1.0,Ideal,F,VVS2,61.9,57.0,6.47,6.42,3.99,9354,Large
24045,1.04,Ideal,F,SI1,61.4,56.0,6.52,6.58,4.02,5663,Large
24046,0.51,Very Good,D,SI1,59.1,63.0,5.27,5.15,3.08,1437,Medium
24047,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599,Medium
24048,0.41,Ideal,J,VS2,62.2,54.0,4.76,4.79,2.97,613,Medium
24049,0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,587,Small
24050,0.7,Very Good,D,SI1,62.5,63.0,5.7,5.63,3.54,2318,Medium
24051,0.51,Very Good,E,VVS2,62.8,57.0,5.06,5.1,3.19,2146,Medium
24052,1.16,Very Good,G,VVS1,60.7,56.0,6.77,6.83,4.13,9023,Extra Large
24053,0.55,Very Good,G,VS2,62.3,56.0,5.24,5.29,3.28,1551,Medium
24054,1.01,Good,J,SI1,62.8,58.0,6.28,6.33,3.96,3399,Large
24055,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854,Small
24056,1.01,Premium,H,VS1,60.9,62.0,6.52,6.49,3.96,5000,Large
24057,0.41,Very Good,G,VS1,62.3,56.0,4.77,4.8,2.98,899,Medium
24058,0.31,Premium,G,VVS1,60.7,58.0,4.4,4.37,2.66,1046,Small
24059,0.36,Ideal,F,VS2,61.0,56.0,4.61,4.64,2.82,759,Small
24060,0.4,Ideal,E,VS2,62.3,56.0,4.78,4.72,2.96,1025,Small
24061,0.34,Good,E,SI1,62.009079550187415,55.0,4.44,4.46,2.82,556,Small
24062,2.04,Ideal,H,SI2,61.5,57.0,8.15,8.18,5.02,16800,Extra Large
24063,0.42,Ideal,E,VS2,62.3,55.0,4.83,4.77,2.99,1024,Medium
24064,2.0,Good,H,VS2,63.8,59.0,7.88,8.01,5.07,18023,Extra Large
24065,1.63,Premium,G,SI1,61.0,59.0,7.64,7.58,4.64,11721,Extra Large
24066,1.01,Fair,H,VVS2,65.0,55.0,6.31,6.27,4.09,4355,Large
24067,0.4,Ideal,G,VS2,62.8,54.0,4.7,4.67,2.94,980,Small
24068,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720,Medium
24069,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411,Large
24070,1.01,Ideal,E,SI2,61.1,59.0,6.53,6.47,3.97,4787,Large
24071,0.4,Ideal,G,VVS1,60.2,60.0,4.78,4.82,2.89,997,Small
24072,0.53,Ideal,H,VS1,61.2,56.0,5.23,5.26,3.21,1601,Medium
24073,0.5,Ideal,G,IF,60.8,54.0,5.19,5.2,3.16,2287,Medium
24074,1.25,Ideal,J,VVS2,61.1,57.0,6.91,6.94,4.23,5975,Extra Large
24075,1.26,Very Good,D,SI1,59.9,59.0,7.02,7.14,4.24,7785,Extra Large
24076,0.41,Very Good,D,VVS2,61.2,62.0,4.78,4.82,2.94,1295,Medium
24077,0.3,Ideal,F,VS1,62.5,57.0,4.26,4.28,2.67,621,Small
24078,0.76,Very Good,I,SI1,57.5,62.0,6.03,6.08,3.48,2316,Large
24079,0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596,Small
24080,1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291,Extra Large
24081,1.09,Ideal,G,VS1,61.7,54.0,6.65,6.7,4.12,7992,Extra Large
24082,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,2947,Large
24083,1.25,Ideal,E,SI2,62.3,58.0,6.86,6.89,4.28,7289,Extra Large
24084,1.05,Premium,H,I1,62.0,59.0,6.5,6.47,4.02,2881,Large
24085,0.25,Good,E,VVS1,61.3,61.0,4.04,4.08,2.49,575,Small
24086,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781,Small
24087,0.63,Ideal,D,VS2,61.5,54.0,5.54,5.58,3.42,2013,Medium
24088,1.12,Premium,G,IF,60.9,57.0,6.79,6.68,4.1,9126,Extra Large
24089,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12554,Extra Large
24090,0.3,Very Good,F,VVS1,61.6,59.0,4.29,4.33,2.66,832,Small
24091,0.3,Premium,F,IF,61.6,58.0,4.32,4.35,2.67,947,Small
24092,0.3,Premium,G,VS2,62.6,62.0,4.25,4.21,2.65,630,Small
24093,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12509,Extra Large
24094,1.2,Premium,G,VS1,63.0,61.0,6.62,6.59,4.16,8938,Extra Large
24095,1.71,Very Good,G,VS2,62.5,58.0,7.56,7.66,4.76,15829,Extra Large
24096,0.34,Ideal,E,SI1,61.0,57.0,4.48,4.51,2.74,596,Small
24097,1.21,Very Good,G,VS2,63.1,60.0,6.72,6.66,4.22,7416,Extra Large
24098,1.01,Very Good,H,SI1,61.2,60.0,6.41,6.44,3.93,5433,Large
24099,0.77,Ideal,J,VS2,61.4,55.0,5.9,5.95,3.64,2159,Large
24100,0.3,Ideal,F,VVS1,61.9,57.0,4.32,4.3,2.67,995,Small
24101,1.15,Ideal,H,SI2,62.2,57.0,6.68,6.63,4.14,4186,Extra Large
24102,1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269,Extra Large
24103,0.5,Premium,G,VS1,62.2,59.0,5.04,5.09,3.15,1624,Medium
24104,0.8,Very Good,F,SI2,61.5,56.0,5.93,5.98,3.66,2652,Large
24105,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978,Extra Large
24106,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1274,Medium
24107,0.41,Premium,J,VVS1,60.1,58.0,4.83,4.79,2.89,994,Medium
24108,1.15,Very Good,E,VS2,62.9,56.0,6.65,6.68,4.19,6929,Extra Large
24109,1.01,Premium,H,VS2,60.6,60.0,6.51,6.49,3.94,5260,Large
24110,0.73,Very Good,F,VVS1,60.6,56.0,5.79,5.83,3.52,3720,Large
24111,1.27,Premium,H,VS2,60.0,61.0,7.03,6.99,4.26,7503,Extra Large
24112,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,1072,Medium
24113,0.9,Fair,F,VS2,58.9,67.0,6.18,6.17,3.64,3992,Large
24114,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199,Large
24115,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,2056,Medium
24116,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,530,Small
24117,0.51,Ideal,D,SI1,62.4,57.0,5.09,5.13,3.19,1569,Medium
24118,1.21,Ideal,J,VS2,59.6,57.0,6.98,6.94,4.15,4968,Extra Large
24119,0.3,Ideal,G,VS1,61.4,55.0,4.38,4.32,2.67,673,Small
24120,0.8,Premium,J,VS2,62.7,61.0,5.89,5.84,3.68,2045,Large
24121,0.24,Very Good,E,VVS2,64.4,53.0,3.92,3.94,2.53,485,Small
24122,1.16,Ideal,G,VS2,62.3,57.0,6.72,6.66,4.17,7203,Extra Large
24123,0.84,Fair,G,VS1,55.6,64.0,6.42,6.32,3.54,2724,Large
24124,0.71,Ideal,I,VVS2,60.6,57.0,5.73,5.78,3.49,2463,Large
24125,2.24,Premium,I,SI2,61.9,58.0,8.36,8.29,5.15,15515,Extra Large
24126,0.3,Ideal,E,VS1,62.1,58.0,4.27,4.3,2.66,670,Small
24127,0.38,Premium,F,SI1,62.7,58.0,4.6,4.62,2.89,700,Small
24128,0.35,Ideal,E,VS1,61.9,56.0,4.55,4.53,2.81,1091,Small
24129,0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106,Medium
24130,0.51,Very Good,D,SI1,61.0,60.0,5.15,5.18,3.15,1569,Medium
24131,1.04,Very Good,G,VS1,63.4,59.0,6.46,6.38,4.07,6814,Large
24132,0.36,Ideal,E,SI1,62.4,55.0,4.58,4.55,2.85,810,Small
24133,0.33,Ideal,G,VVS2,62.7,55.0,4.46,4.41,2.78,965,Small
24134,0.33,Ideal,G,VVS1,62.2,57.0,4.41,4.46,2.76,868,Small
24135,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651,Small
24136,1.0,Fair,F,SI1,66.7,57.0,6.07,5.99,4.02,3669,Large
24137,1.04,Very Good,G,SI2,60.9,58.0,6.52,6.58,3.99,4200,Large
24138,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,8133,Extra Large
24139,0.91,Premium,F,SI2,58.9,61.0,6.36,6.33,3.74,3546,Large
24140,0.36,Ideal,E,SI1,61.4,57.0,4.56,4.59,2.81,631,Small
24141,0.41,Ideal,I,VVS2,61.6,57.0,4.76,4.78,2.94,827,Medium
24142,0.31,Ideal,G,VVS1,62.2,55.0,4.33,4.38,2.71,789,Small
24143,1.2,Premium,E,VS1,60.7,57.0,6.89,6.81,4.16,10053,Extra Large
24144,1.62,Ideal,G,VS1,62.7,56.0,7.44,7.51,4.69,15246,Extra Large
24145,1.43,Premium,D,VS2,62.6,59.0,7.19,7.21,4.51,13873,Extra Large
24146,0.36,Ideal,I,VS2,61.6,55.0,4.6,4.65,2.85,523,Small
24147,1.0,Very Good,D,VS2,63.4,57.0,6.36,6.32,4.02,6115,Large
24148,0.3,Premium,H,VS1,62.1,59.0,4.28,4.25,2.65,630,Small
24149,0.54,Ideal,D,VS2,61.3,56.0,5.22,5.26,3.21,1892,Medium
24150,1.0,Very Good,F,SI1,61.0,60.0,6.38,6.43,3.91,5804,Large
24151,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3596,Large
24152,0.41,Ideal,E,SI2,62.8,57.0,4.73,4.7,2.96,876,Medium
24153,0.34,Ideal,F,VVS1,62.0,56.0,4.45,4.49,2.77,967,Small
24154,1.18,Premium,H,SI1,61.6,59.0,6.82,6.72,4.17,6159,Extra Large
24155,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,552,Small
24156,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,4525,Large
24157,1.1,Ideal,G,VS1,61.3,54.0,6.69,6.65,4.09,6535,Extra Large
24158,0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671,Medium
24159,0.58,Ideal,E,VVS2,62.1,56.0,5.36,5.33,3.32,2551,Medium
24160,0.71,Premium,G,VS1,62.4,61.0,5.7,5.65,3.54,2803,Large
24161,1.7,Very Good,E,VS2,58.6,60.0,7.91,7.82,4.61,18107,Extra Large
24162,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373,Medium
24163,1.51,Premium,D,SI2,62.1,60.0,7.3,7.25,4.52,9234,Extra Large
24164,1.0,Good,F,SI1,63.3,61.0,6.29,6.31,3.99,4712,Large
24165,0.71,Premium,D,VS2,62.5,60.0,5.65,5.61,3.52,2770,Large
24166,0.41,Very Good,J,IF,63.5,54.0,4.75,4.7,3.0,1061,Medium
24167,0.41,Good,E,SI2,63.8,57.0,4.68,4.75,3.01,638,Medium
24168,0.31,Ideal,F,VS2,61.9,55.0,4.35,4.31,2.68,802,Small
24169,0.32,Ideal,E,VS1,61.7,56.0,4.42,4.39,2.72,972,Small
24170,0.91,Good,G,VS1,63.6,60.0,6.11,6.03,3.86,4209,Large
24171,0.41,Ideal,I,VVS1,61.0,56.0,4.79,4.82,2.93,875,Medium
24172,0.3,Ideal,F,VS1,61.8,55.0,4.31,4.33,2.67,612,Small
24173,0.3,Premium,F,VS2,61.8,60.0,4.27,4.3,2.65,524,Small
24174,1.57,Very Good,D,SI1,62.3,59.0,7.39,7.44,4.62,12304,Extra Large
24175,0.32,Good,D,VS2,63.6,55.0,4.35,4.42,2.79,657,Small
24176,0.51,Ideal,F,VS2,62.9,55.0,5.12,5.08,3.21,1687,Medium
24177,0.3,Ideal,E,VVS1,61.6,56.0,4.31,4.32,2.66,838,Small
24178,0.74,Premium,E,VS2,62.4,59.0,5.77,5.73,3.59,3108,Large
24179,0.3,Very Good,D,VS2,62.9,55.0,4.31,4.34,2.72,610,Small
24180,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,10618,Extra Large
24181,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4398,Large
24182,0.71,Very Good,F,SI2,63.4,57.0,5.7,5.63,3.59,2266,Large
24183,1.13,Ideal,G,IF,61.7,57.0,6.65,6.7,4.12,10228,Extra Large
24184,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.51,2.76,596,Small
24185,0.57,Very Good,J,IF,59.8,59.0,5.39,5.41,3.23,1592,Medium
24186,0.31,Premium,D,VVS1,61.1,56.0,4.42,4.35,2.68,1060,Small
24187,0.41,Very Good,E,SI2,63.5,55.0,4.73,4.69,2.99,818,Medium
24188,0.74,Ideal,F,VS1,62.3,56.0,5.79,5.76,3.6,3170,Large
24189,0.77,Premium,G,VS2,61.3,57.0,5.93,5.88,3.62,2803,Large
24190,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.3,2.63,526,Small
24191,1.1,Premium,G,VS2,59.4,60.0,6.78,6.72,4.01,7022,Extra Large
24192,1.08,Ideal,E,VS1,61.6,57.0,6.58,6.61,4.06,8674,Extra Large
24193,0.32,Ideal,I,VS2,62.9,57.0,4.4,4.37,2.76,576,Small
24194,0.7,Very Good,F,VVS1,60.6,60.0,5.67,5.7,3.45,3536,Medium
24195,0.76,Very Good,J,VS2,61.2,57.0,5.86,5.91,3.6,2206,Large
24196,1.3,Ideal,F,VVS2,62.1,55.0,6.96,7.04,4.35,12629,Extra Large
24197,0.9,Very Good,G,SI1,62.0,61.0,6.07,6.13,3.78,3734,Large
24198,0.72,Premium,F,VS2,62.1,57.0,5.73,5.71,3.55,2724,Large
24199,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7032,Extra Large
24200,0.35,Ideal,E,SI2,61.7,56.0,4.55,4.53,2.8,630,Small
24201,0.71,Ideal,D,SI1,61.3,57.0,5.74,5.78,3.53,2690,Large
24202,0.71,Premium,H,SI2,62.7,57.0,5.71,5.64,3.56,2231,Large
24203,0.5,Good,G,VS2,59.3,65.0,5.1,5.12,3.03,1259,Medium
24204,0.73,Premium,D,SI1,60.5,58.0,5.85,5.82,3.53,2498,Large
24205,2.22,Good,I,SI1,57.8,58.0,8.58,8.54,4.95,17151,Extra Large
24206,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1068,Medium
24207,0.9,Good,G,SI1,63.9,60.0,6.1,6.07,3.89,3512,Large
24208,0.32,Premium,G,VS2,61.9,58.0,4.36,4.43,2.72,561,Small
24209,0.36,Ideal,F,VVS2,61.5,55.0,4.59,4.62,2.83,828,Small
24210,0.41,Ideal,F,VS1,62.1,56.0,4.77,4.8,2.97,1007,Medium
24211,0.81,Very Good,E,SI1,60.3,60.0,6.07,6.1,3.67,2797,Large
24212,0.41,Ideal,E,VVS2,62.3,56.0,4.78,4.75,2.97,1243,Medium
24213,1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544,Extra Large
24214,0.53,Ideal,G,VVS1,61.6,57.0,5.2,5.22,3.21,2153,Medium
24215,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,477,Small
24216,1.21,Ideal,I,SI2,60.6,56.0,6.92,6.94,4.2,5091,Extra Large
