,carat,cut,color,clarity,depth,table,price
25535,0.43,3,6,8,59.3,59.0,1291
25536,0.43,5,5,5,61.6,57.0,1016
25537,0.51,3,1,6,61.9,61.0,984
25538,1.27,5,4,6,61.9,57.0,9489
25539,0.31,4,4,6,58.8,62.0,605
25540,0.95,3,1,7,62.4,57.0,3365
25541,0.3,2,6,5,63.2,57.0,526
25542,0.62,5,5,7,62.0,54.0,2406
25543,0.33,5,6,6,61.1,56.0,928
25544,1.51,2,1,5,62.4,64.0,7162
25545,0.9,3,5,7,62.1,58.0,4898
25546,1.04,5,3,4,61.8,55.0,4368
25547,0.9,3,2,10,62.6,59.0,4596
25548,0.85,5,3,5,61.46777367773678,57.0,3183
25549,1.13,3,5,5,63.2,56.0,5584
25550,1.01,5,5,6,60.3,56.0,6672
25551,0.4,5,6,8,61.8,56.0,1238
25552,0.87,5,4,3,61.5,57.0,1827
25553,1.5,4,6,4,61.2,59.0,9900
25554,1.21,5,3,5,62.6,53.0,6025
25555,0.41,5,6,5,62.1,54.0,969
25556,2.02,4,2,7,60.5,62.0,14238
25557,0.73,5,7,5,62.4,53.0,3195
25558,0.5,2,5,6,63.6,57.0,1436
25559,1.0,4,5,5,59.8,59.0,5151
25560,0.51,4,6,5,58.2,61.0,1340
25561,0.7,4,4,6,61.3,58.0,2596
25562,0.31,3,4,4,62.3,57.0,408
25563,0.51,2,7,6,63.7,57.0,1549
25564,1.25,4,1,7,62.2,58.0,5637
25565,1.52,3,4,6,62.1,58.0,12840
25566,1.11,4,3,5,62.1,58.0,5102
25567,1.0,3,4,8,63.5,55.0,5914
25568,1.0,2,5,5,63.7,58.0,4158
25569,0.42,4,6,6,61.0,60.0,1024
25570,0.31,5,6,6,61.8,55.0,680
25571,2.01,1,6,4,65.5,56.0,11156
25572,0.71,5,4,5,61.7,56.0,2518
25573,0.31,4,4,7,62.0,59.0,802
25574,0.93,5,2,5,62.0,57.0,2917
25575,0.63,4,6,9,60.9,60.0,2765
25576,0.91,5,2,6,62.15618166526493,56.0,4199
25577,0.74,5,7,6,62.0,57.0,3487
25578,1.01,4,4,5,59.2,59.0,4260
25579,1.24,5,3,6,61.4,57.0,5683
25580,0.31,5,6,7,61.6,56.0,734
25581,1.22,5,2,5,61.9,56.0,5261
25582,0.76,5,5,7,61.9,55.0,3820
25583,0.74,3,1,7,62.7,58.0,2170
25584,0.41,2,7,5,63.3,55.0,738
25585,0.51,4,4,7,62.1,60.0,1781
25586,1.65,5,4,6,60.8,56.0,14456
25587,0.41,4,6,7,62.0,57.0,1153
25588,1.05,1,5,5,64.6,57.0,5186
25589,0.42,5,7,9,61.8,56.0,1621
25590,0.31,4,6,6,62.6,58.0,680
25591,1.03,1,2,7,57.6,58.0,4328
25592,0.51,2,5,6,63.7,56.0,1574
25593,1.38,5,4,4,61.4,55.0,7094
25594,1.51,2,2,5,63.7,61.0,8097
25595,0.57,4,4,6,61.88626334519574,55.0,1728
25596,1.57,5,6,4,61.4,56.0,10550
25597,0.45,5,5,4,62.5,57.0,996
25598,0.52,3,6,5,62.9,59.0,1389
25599,2.02,3,3,5,63.4,60.0,17672
25600,2.01,3,3,5,62.2,60.0,17434
25601,0.34,5,4,10,60.7,57.0,974
25602,0.33,5,6,8,61.0,54.0,950
25603,0.52,5,4,8,61.3,56.0,1897
25604,1.41,4,5,4,62.7,56.0,7817
25605,0.32,5,3,7,62.1,55.0,524
25606,0.37,5,5,9,59.2,57.0,1342
25607,0.41,5,5,7,61.9,55.0,1076
25608,1.14,4,3,6,61.3,59.0,5858
25609,0.41,4,4,5,62.6,59.0,923
25610,0.31,5,7,8,62.2,54.0,840
25611,0.34,5,6,6,62.0,56.0,829
25612,0.65,4,6,5,60.5,59.0,1828
25613,0.51,5,7,7,62.5,57.0,1873
25614,0.41,4,4,6,60.9,58.0,827
25615,0.32,3,5,6,63.2,58.0,828
25616,1.2,3,4,4,62.9,54.0,5321
25617,0.74,2,4,6,64.2,53.0,2322
25618,1.11,5,2,6,62.2,56.0,5073
25619,0.33,5,6,5,62.4,56.0,743
25620,0.81,2,4,4,61.0,61.0,2789
25621,0.78,3,6,7,61.5,60.0,3898
25622,0.66,5,6,5,62.8,57.0,1901
25623,0.26,3,5,6,62.9,59.0,453
25624,0.32,4,3,8,61.84071343638526,58.0,645
25625,2.04,4,3,5,63.0,58.0,18115
25626,0.71,5,2,8,62.4,54.0,2308
25627,1.01,4,4,5,63.0,60.0,4118
25628,0.36,4,6,8,61.7,59.0,1102
25629,1.07,3,5,7,62.0,58.0,7118
25630,0.52,5,6,6,61.0,57.0,1644
25631,0.44,5,6,8,61.9,56.0,1334
25632,2.14,4,2,6,60.15739130434783,59.0,15559
25633,0.26,3,7,7,63.3,57.0,420
25634,1.02,3,7,5,64.2,58.0,5803
25635,1.0,1,2,5,56.4,61.0,3920
25636,1.02,5,7,7,60.5,56.0,8181
25637,1.2,4,2,6,62.3,57.0,4844
25638,0.38,3,4,8,61.5,57.0,853
25639,0.3,3,6,6,61.6,61.0,585
25640,0.3,5,4,7,62.5,57.0,776
25641,1.03,5,5,8,62.0,56.0,9413
25642,0.73,3,3,5,59.5,58.0,2393
25643,1.05,1,3,4,64.8,55.0,2717
25644,0.31,3,6,8,62.4,56.0,749
25645,1.0,3,4,9,62.3,55.0,8246
25646,1.09,4,3,5,61.6,57.0,5219
25647,0.43,5,6,5,62.6,56.0,760
25648,1.01,4,7,5,62.9,59.0,5543
25649,0.71,4,4,6,60.4,61.0,2515
25650,0.55,4,7,5,61.2,58.0,1819
25651,0.4,5,3,8,61.1,55.0,868
25652,0.96,3,4,5,63.2,57.0,4247
25653,0.33,4,7,4,62.7,58.0,631
25654,0.7,5,5,7,62.0,55.0,2751
25655,1.0,3,7,5,62.2,58.0,5621
25656,0.7,2,6,4,63.9,59.0,1929
25657,0.34,4,2,5,60.0,58.0,459
25658,0.3,4,7,7,61.2,59.0,914
25659,0.39,5,5,9,61.8,55.0,1124
25660,0.51,5,5,6,61.9,55.0,1591
25661,0.56,5,4,9,62.3,55.0,2055
25662,0.7,5,3,4,60.4,58.0,2285
25663,1.05,5,3,5,61.3,57.0,6255
25664,0.33,5,7,4,61.3,56.0,492
25665,0.9,3,7,5,62.3,53.0,5123
25666,0.36,2,5,7,63.9,54.0,905
25667,1.2,5,3,6,62.0,56.0,6666
25668,0.3,4,7,5,62.0,60.0,552
25669,1.52,3,4,5,62.5,58.0,10150
25670,0.41,5,4,9,62.4,53.0,1068
25671,1.37,4,3,6,62.18948787061994,59.0,8562
25672,0.43,2,1,4,63.7,57.0,490
25673,1.5,4,1,8,62.8,62.0,7983
25674,0.56,5,5,8,61.9,56.0,2462
25675,0.26,5,6,9,61.7,56.0,814
25676,0.3,5,7,5,62.2,55.0,552
25677,0.4,4,2,9,60.8,58.0,842
25678,1.52,4,4,7,58.8,61.0,10640
25679,0.31,5,3,6,62.0,55.0,507
25680,0.54,5,4,8,61.0,56.0,2090
25681,1.02,5,2,4,60.6,56.0,4113
25682,0.53,5,4,8,60.8,57.0,1955
25683,0.38,2,6,5,58.9,58.0,680
25684,0.31,5,3,10,61.8,56.0,816
25685,0.74,5,2,6,61.89826619071902,57.0,2374
25686,0.9,5,6,5,59.1,59.0,4439
25687,0.56,3,3,6,61.8,54.1,1576
25688,0.72,4,6,6,60.3,59.0,2822
25689,2.2,4,4,5,60.5,55.0,18193
25690,0.7,4,5,8,62.6,59.0,3136
25691,0.5,5,5,5,60.1,56.0,1232
25692,0.58,5,4,5,62.0,58.0,1408
25693,2.56,4,1,5,61.4,58.0,17186
25694,0.7,2,5,3,63.9,60.0,1040
25695,0.9,4,6,5,62.3,61.0,3800
25696,0.83,1,4,4,64.4,57.0,2386
25697,0.34,3,6,5,63.3,57.0,714
25698,0.41,3,4,5,62.9,56.0,719
25699,0.35,3,6,5,62.7,57.0,614
25700,1.0,4,1,7,62.8,57.0,4032
25701,0.7,4,5,5,61.6,60.0,2470
25702,0.32,5,6,6,62.3,56.0,702
25703,0.31,5,3,9,61.6,57.0,660
25704,1.37,5,2,4,62.2,56.0,6401
25705,0.7,5,6,5,61.9629476584022,55.0,2614
25706,0.7,2,3,6,64.5,57.0,2137
25707,0.58,5,4,5,61.5,56.0,1690
25708,0.73,4,5,6,59.9,58.0,2882
25709,0.51,5,6,5,61.5,57.0,1682
25710,1.37,5,2,6,61.5,55.0,7346
25711,0.74,5,5,5,61.2,56.0,2889
25712,0.7,5,6,6,61.5,57.0,2980
25713,0.32,4,6,9,60.5,58.0,954
25714,0.5,5,5,4,61.6,54.0,1079
25715,0.72,2,6,5,63.7,58.0,2361
25716,0.55,5,7,6,60.6,56.0,2224
25717,0.9,4,4,6,62.4,61.0,4137
25718,0.35,3,6,7,59.7,59.0,790
25719,1.24,4,3,4,62.3,58.0,4444
25720,1.21,3,4,4,62.7,59.0,5308
25721,1.02,3,3,5,61.9,61.0,4476
25722,1.62,5,2,6,62.4,57.0,9604
25723,0.55,5,3,9,60.5,57.0,1741
25724,2.02,4,2,6,59.6,60.0,16861
25725,0.7,3,6,5,63.2,61.0,2164
25726,1.01,5,4,5,63.0,57.0,5555
25727,0.36,4,4,7,59.7,56.0,932
25728,0.52,1,6,8,57.2,64.0,2079
25729,1.22,3,1,5,58.8,61.0,4969
25730,0.37,5,4,7,61.9,54.0,741
25731,0.41,4,5,6,60.3,60.0,863
25732,0.5,2,6,5,64.0,56.0,1090
25733,0.45,4,2,4,60.1,59.0,830
25734,0.54,5,3,9,61.2,57.0,1814
25735,0.5,2,7,7,64.2,55.0,1701
25736,0.9,3,3,8,62.4,58.0,4740
25737,0.3,5,2,8,62.2,56.0,495
25738,0.72,5,2,6,61.2,57.0,2650
25739,0.4,5,4,6,60.9,58.0,825
25740,0.32,5,5,6,61.5,55.0,660
25741,1.06,5,5,6,60.5,57.0,6399
25742,0.5,1,7,5,65.7,56.0,1323
25743,0.76,3,6,7,62.1,58.0,3415
25744,0.31,4,4,6,61.7,58.0,544
25745,0.57,2,5,7,58.3,61.0,1741
25746,0.91,2,6,5,60.2,60.0,4523
25747,0.37,5,7,6,61.3,56.0,1124
25748,0.5,5,3,6,62.3,58.0,1400
25749,1.01,4,3,4,60.3,60.0,4412
25750,2.14,4,2,6,62.3,58.0,17416
25751,0.71,5,3,8,61.9,56.0,3371
25752,1.01,4,4,8,58.5,59.0,6670
25753,0.32,5,5,8,61.2,57.0,786
25754,0.71,5,7,8,61.3,57.0,3856
25755,1.51,3,2,4,62.9,58.0,7139
25756,0.72,5,4,8,61.2,57.0,3126
25757,0.5,2,7,5,64.1,56.0,1235
25758,1.24,4,5,8,62.0,55.0,11231
25759,0.3,3,1,7,61.96588342996644,57.0,506
25760,0.28,3,6,7,61.8,55.0,489
25761,0.58,3,6,10,60.6,59.0,2852
25762,0.42,4,2,4,61.5,59.0,552
25763,0.77,3,4,7,61.1,54.0,3197
25764,0.75,5,7,4,61.3,56.0,2773
25765,0.96,5,4,4,62.0,58.0,3945
25766,1.02,5,6,10,62.6,57.0,11500
25767,0.74,4,7,5,62.4,59.0,3036
25768,1.01,4,4,4,60.4,59.0,4327
25769,0.36,4,6,8,61.7,59.0,859
25770,1.0,4,5,8,61.3,55.0,8602
25771,1.19,3,3,7,62.4,59.0,7147
25772,0.4,4,3,5,62.8,59.0,855
25773,0.73,4,2,7,61.2,59.0,2393
25774,2.0,4,5,5,58.8,61.0,17172
25775,1.04,3,2,4,61.6,58.0,3449
25776,1.63,5,2,6,61.9,54.3,11019
25777,0.3,5,6,9,60.1,57.0,895
25778,0.26,5,4,5,61.8,55.0,377
25779,0.23,2,6,7,64.3,59.0,373
25780,1.25,5,3,5,62.4,55.0,7573
25781,0.31,1,5,5,64.7,56.0,618
25782,0.5,4,2,5,61.7,58.0,965
25783,1.54,5,4,7,62.3,57.0,13846
25784,0.74,5,2,7,62.0,56.0,2947
25785,2.21,4,1,4,60.6,62.0,12327
25786,1.98,1,3,7,58.3,69.0,12923
25787,0.57,5,4,5,62.0,55.0,1662
25788,0.9,4,6,5,62.9,58.0,4158
25789,0.51,4,6,4,61.8,58.0,1265
25790,0.43,4,4,6,61.2,58.0,1113
25791,1.01,2,4,6,63.7,56.0,5701
25792,0.9,4,3,7,62.4,58.0,4309
25793,0.54,5,5,4,61.8,56.0,1065
25794,0.58,1,4,7,64.7,60.0,1701
25795,0.3,5,3,6,61.9,57.0,491
25796,1.53,4,5,5,62.0,56.0,11370
25797,1.14,5,5,8,61.4,57.0,9070
25798,0.33,5,5,9,61.8,53.0,880
25799,1.01,4,5,7,61.3,58.0,6999
25800,2.14,4,4,4,60.4,59.0,17513
25801,0.33,5,7,6,62.1,56.0,781
25802,0.42,5,5,5,61.9,54.0,838
25803,1.0,4,5,6,62.2,59.0,6328
25804,0.33,5,6,7,60.0,57.0,802
25805,1.51,4,1,6,59.6,60.0,7418
25806,0.3,5,3,8,62.2,57.0,590
25807,0.33,5,5,8,60.9,56.0,974
25808,2.03,3,6,4,58.8,59.0,18115
25809,0.41,3,5,7,63.0,57.0,931
25810,0.77,5,6,5,61.6,57.0,3218
25811,0.93,3,7,4,62.6,57.0,4214
25812,0.51,5,4,7,61.9,56.0,1668
25813,0.5,4,4,7,60.8,60.0,1629
25814,2.06,4,2,4,61.0,59.0,14982
25815,0.51,5,5,6,62.5,55.0,1442
25816,1.0,2,4,6,63.8,59.0,5148
25817,0.52,3,5,9,62.0,57.0,2314
25818,0.51,5,6,6,60.4,57.0,1656
25819,0.4,5,6,8,62.2,56.0,1238
25820,0.9,1,4,5,72.9,54.0,2691
25821,0.51,5,4,9,62.6,57.0,2005
25822,0.7,3,4,5,60.7,58.0,2074
25823,0.51,5,3,6,61.2,53.0,1312
25824,0.5,3,5,7,62.3,55.0,1710
25825,0.3,5,7,6,62.3,56.0,710
25826,0.42,5,5,9,61.5,56.0,1223
25827,0.44,3,2,6,62.5,57.0,795
25828,0.79,5,6,6,59.3,57.0,3377
25829,0.3,2,3,4,63.9,57.0,485
25830,1.5,3,6,6,62.1,60.0,14639
25831,0.33,5,6,6,61.6,57.0,928
25832,0.33,4,4,6,59.4,61.0,743
25833,1.73,4,5,4,61.5,60.0,9494
25834,1.29,4,4,6,58.7,58.0,8842
25835,0.4,5,2,6,62.6,54.0,667
25836,0.53,5,2,6,62.2,56.0,1163
25837,0.45,3,4,9,62.2,58.0,1327
25838,0.34,4,6,5,59.3,58.0,765
25839,0.9,5,3,4,62.3,57.0,3794
25840,0.32,5,6,5,62.2,54.0,516
25841,0.96,1,4,4,72.2,56.0,2438
25842,1.1,2,4,4,60.5,61.0,4457
25843,1.0,2,6,4,62.1,61.0,4307
25844,0.37,5,6,8,61.8,54.0,1082
25845,0.33,5,6,9,61.7,56.0,984
25846,0.91,5,4,7,61.3,56.0,4029
25847,0.53,4,6,5,61.9,56.0,1607
25848,0.3,5,3,10,62.1,55.0,789
25849,1.01,5,4,4,61.6,54.0,4560
25850,0.8,4,5,6,62.0,61.0,3369
25851,0.41,5,4,7,60.8,56.0,961
25852,1.09,5,5,4,61.2,57.0,4891
25853,0.33,3,6,5,63.4,55.0,743
25854,0.5,2,6,7,61.0,61.0,1714
25855,0.33,5,6,8,61.0,54.0,741
25856,0.36,4,5,5,61.50267119961146,59.0,770
25857,0.5,2,6,9,58.3,62.0,2008
25858,1.01,5,4,6,62.4,56.0,6108
25859,2.03,4,1,4,61.7,61.0,12078
25860,0.3,4,3,6,61.1,61.0,608
25861,0.32,5,3,7,60.2,56.0,561
25862,0.37,4,6,8,60.9,59.0,1082
25863,0.9,3,3,6,62.2,58.0,4157
25864,1.24,5,6,5,63.5,55.0,7701
25865,0.9,3,5,4,61.3,60.0,3468
25866,0.72,5,7,7,61.6,56.0,3522
25867,0.51,5,2,6,60.6,57.0,1060
25868,0.9,2,6,4,62.1,63.0,3724
25869,0.71,5,6,7,62.0,56.0,3516
25870,0.31,5,6,6,61.8,54.0,872
25871,1.52,2,1,8,57.9,62.0,8861
25872,1.5,4,7,7,62.8,58.0,16793
25873,0.58,5,3,9,61.6,56.0,2006
25874,0.9,4,5,4,61.6,58.0,3457
25875,0.49,1,7,6,57.5,68.0,1249
25876,0.36,4,4,6,62.5,58.0,589
25877,0.41,5,7,6,62.2,54.0,1007
25878,0.31,5,7,5,62.0,56.0,533
25879,0.53,5,4,7,61.9,56.0,1813
25880,0.32,5,2,7,62.1,57.0,471
25881,0.72,3,3,6,62.00899670277907,58.0,2444
25882,0.51,4,5,5,59.7,59.0,1406
25883,2.01,5,3,4,62.5,53.9,14998
25884,0.37,3,6,6,63.0,58.0,811
25885,0.33,2,3,6,63.8,55.0,668
25886,1.4,4,4,4,62.0,60.0,7357
25887,0.76,3,5,6,62.5,58.0,3238
25888,0.51,5,6,6,60.9,56.0,1781
25889,0.7,5,7,5,61.8,55.0,3471
25890,0.61,5,4,7,61.6,55.0,2166
25891,1.29,3,4,6,58.7,58.0,8684
25892,1.0,2,7,6,63.9,56.0,7200
25893,1.21,5,5,4,61.8,57.0,5996
25894,0.7,2,7,5,64.2,60.0,2298
25895,1.5,2,3,7,64.2,56.0,8749
25896,0.71,5,5,7,62.1,55.0,2839
25897,1.51,4,5,5,62.8,59.0,11666
25898,0.24,3,4,9,62.3,59.0,432
25899,0.53,5,6,6,60.8,55.0,1707
25900,1.2,4,1,5,61.5,59.0,4657
25901,0.4,5,6,7,62.3,56.0,1125
25902,1.5,4,6,6,59.4,62.0,12587
25903,1.51,3,2,9,62.0,58.0,11512
25904,0.7,2,7,5,62.6,60.0,2681
25905,1.06,3,6,10,62.4,55.0,12642
25906,1.62,5,3,6,62.4,57.0,11114
25907,0.7,3,5,5,61.3,59.0,2401
25908,1.17,4,3,5,62.6,59.0,4631
25909,1.22,4,2,5,62.7,58.0,5602
25910,0.82,5,5,5,61.3,55.0,3439
25911,0.9,1,3,7,65.9,60.0,3500
25912,1.56,5,2,6,61.82037422037422,56.0,10333
25913,0.33,5,7,6,61.82736230419404,57.0,1002
25914,1.22,3,5,8,60.7,62.0,10719
25915,1.21,2,6,5,63.6,58.0,6861
25916,2.0,2,3,4,63.8,59.0,12554
25917,0.4,4,4,7,60.0,57.0,1035
25918,0.35,5,6,6,62.0,57.0,767
25919,0.55,5,5,5,61.0,58.0,1368
25920,1.01,4,2,5,62.3,58.0,4355
25921,0.7,3,5,5,62.4,56.0,2573
25922,1.09,5,5,5,61.65419065898912,56.0,6872
25923,0.43,5,7,7,61.9,55.0,1264
25924,1.02,4,4,6,62.7,58.0,6169
25925,0.32,4,4,10,62.0,60.0,954
25926,1.11,4,2,3,61.8,59.0,3183
25927,0.8,3,5,6,62.1,60.0,3471
25928,1.0,5,2,4,62.27406315789474,56.0,3276
25929,0.41,4,4,6,61.8,58.0,827
25930,0.32,5,7,5,62.0,55.0,589
25931,1.66,3,3,5,62.8,56.0,10134
25932,1.11,3,4,6,60.8,58.0,6593
25933,1.19,2,1,5,59.8,64.0,4498
25934,0.4,5,6,6,62.2,55.0,1090
25935,0.82,5,5,4,62.4,54.0,2799
25936,1.21,4,1,6,61.9,58.0,4968
25937,0.72,5,3,6,62.0,56.0,2443
25938,1.0,5,3,4,62.0,56.0,4649
25939,1.59,3,7,5,62.8,54.0,13631
25940,0.5,5,5,5,59.9,57.0,1286
25941,1.52,3,7,5,62.0,58.0,11595
25942,1.06,5,2,5,61.2,56.0,4630
25943,0.5,3,7,5,62.5,58.0,1231
25944,0.31,5,4,7,61.8579854368932,55.0,802
25945,1.03,3,4,3,63.2,58.0,2988
25946,1.01,4,3,4,59.9,59.0,4242
25947,1.53,5,1,6,61.4,58.0,7550
25948,0.44,4,6,6,62.3,59.0,1003
25949,0.37,4,4,6,62.8,60.0,833
25950,1.93,5,5,5,59.5,60.0,18306
25951,0.48,4,5,6,58.7,58.0,1294
25952,1.74,4,3,4,59.9,59.0,10874
25953,1.5,3,4,3,60.3,61.0,5808
25954,1.01,2,5,5,63.8,59.0,4899
25955,0.25,3,6,8,63.1,56.0,740
25956,1.2,5,2,7,62.5,55.0,6639
25957,1.01,2,5,4,63.6,59.0,4197
25958,0.91,5,7,6,61.62947052947053,57.0,6444
25959,1.01,2,5,8,61.1,65.0,8956
25960,0.31,4,3,8,61.2,59.0,802
25961,0.7,1,3,5,64.5,59.0,2176
25962,0.7,5,5,5,61.5,56.0,2348
25963,0.92,5,7,6,61.4,56.0,6513
25964,0.7,5,3,8,61.0,56.0,3325
25965,0.4,5,4,8,62.4,57.0,917
25966,1.01,4,2,6,62.5,58.0,4676
25967,0.7,5,4,8,61.6,57.0,3725
25968,0.3,5,7,4,61.1,58.0,413
25969,0.31,5,7,6,61.2,55.0,734
25970,1.37,4,3,7,62.9,58.0,8669
25971,0.35,4,7,4,60.8,58.0,669
25972,0.59,4,6,5,61.8,60.0,1664
25973,1.61,4,5,6,62.3,59.0,15426
25974,0.31,4,2,6,59.9,60.0,435
25975,1.53,3,1,6,62.9,59.0,7418
25976,0.51,3,5,7,61.4,60.0,1604
25977,0.61,5,4,7,61.5,56.0,2182
25978,1.51,4,6,4,62.0,62.0,7610
25979,0.91,2,4,7,63.4,54.0,4284
25980,0.34,4,3,6,61.9,56.0,689
25981,1.0,1,4,5,64.4,57.0,4295
25982,2.14,4,1,4,58.4,58.0,10306
25983,1.09,5,2,5,59.4,61.0,4692
25984,0.36,5,3,5,61.7,54.0,538
25985,0.3,5,4,9,61.9,57.0,764
25986,0.32,5,6,6,61.80928785434432,55.0,702
25987,0.41,3,6,7,62.8,56.0,834
25988,0.52,5,7,6,61.8,56.0,1919
25989,0.7,3,6,10,60.3,59.0,4679
25990,0.73,5,5,5,59.6,57.0,2527
25991,1.02,5,6,7,60.1,57.0,8244
25992,0.5,2,7,4,63.1,56.0,958
25993,0.52,3,5,5,62.3,55.0,1227
25994,0.55,4,6,4,59.7,58.0,1269
25995,0.3,5,7,6,61.6,57.0,911
25996,0.33,5,7,5,62.2,54.0,575
25997,1.5,5,5,6,60.2,57.0,13653
25998,0.46,5,1,7,62.6,53.9,851
25999,0.54,5,6,7,62.0,56.0,2041
26000,0.35,5,7,4,61.8,57.0,669
26001,0.31,3,5,10,61.2,55.0,914
26002,0.3,4,6,6,62.6,62.0,788
26003,1.03,3,4,4,63.1,58.0,4060
26004,0.3,3,4,8,63.0,57.0,684
26005,0.93,1,7,6,56.3,67.0,5078
26006,1.01,3,6,5,63.1,60.0,5002
26007,0.62,5,7,9,62.2,54.0,3968
26008,1.51,4,5,5,62.2,59.0,11607
26009,0.26,5,3,8,61.8,55.7,478
26010,0.32,4,3,6,60.7,60.0,505
26011,0.33,5,6,7,61.6,56.0,1002
26012,0.44,4,6,6,60.4,59.0,1003
26013,1.16,5,4,9,60.5,57.0,9075
26014,1.09,4,4,6,61.7,58.0,6504
26015,0.71,2,5,5,63.7,58.0,2308
26016,0.51,5,7,10,62.0,56.0,3446
26017,0.82,5,4,4,61.0,55.0,2165
26018,2.37,4,3,4,62.3,57.0,16021
26019,0.7,3,3,8,62.6,57.0,2558
26020,1.71,5,4,6,61.8,57.0,16817
26021,0.31,3,3,5,60.5,60.0,446
26022,1.01,4,5,5,62.8,59.0,3920
26023,0.62,5,6,5,61.5,57.0,1749
26024,0.3,4,5,6,61.5,60.0,776
26025,1.02,4,3,5,61.1,58.0,5084
26026,0.51,4,4,7,62.3,58.0,1656
26027,0.24,3,6,9,61.7,58.0,485
26028,2.03,5,3,4,61.8,56.0,15143
26029,1.5,4,7,5,61.6,59.0,13445
26030,0.36,5,7,8,61.0,56.0,1126
26031,0.31,4,5,6,62.0,58.0,802
26032,0.55,5,3,9,61.6,55.0,2303
26033,0.81,5,2,5,62.2,57.0,2323
26034,1.2,3,4,8,62.4,56.0,8712
26035,0.9,2,3,6,58.2,59.0,4685
26036,1.36,5,7,4,61.2,57.0,6443
26037,0.33,5,4,7,62.9,57.0,854
26038,1.12,4,1,4,60.7,61.0,3266
26039,0.34,5,4,6,61.6,56.0,573
26040,1.14,5,4,7,62.5,56.0,7255
26041,0.81,4,2,8,61.9,60.0,2795
26042,0.41,2,5,8,63.6,56.0,996
26043,1.37,2,2,6,64.1,58.0,5449
26044,0.38,5,7,7,62.0,55.0,1067
26045,1.21,5,4,7,61.1,58.0,8699
26046,0.32,5,4,10,61.3,56.0,905
26047,1.5,3,5,7,61.9,58.0,15508
26048,1.05,5,7,6,61.0,56.0,8451
26049,1.49,5,3,5,62.4,56.0,9132
26050,1.02,2,4,7,64.3,57.0,5951
26051,1.01,5,2,7,62.6,56.0,4808
26052,1.54,4,2,4,61.2,58.0,7631
26053,1.0,2,2,5,65.2,56.0,3836
26054,0.3,3,4,5,61.6,59.0,447
26055,0.58,4,6,5,60.6,56.0,1949
26056,1.33,4,2,7,61.5,58.0,7090
26057,1.11,5,4,4,60.7,59.0,5231
26058,0.25,3,5,9,61.8,55.0,633
26059,1.01,4,4,5,60.2,58.0,4072
26060,0.82,3,2,5,62.3,58.0,2602
26061,0.32,4,4,7,62.1,55.0,828
26062,0.71,3,3,9,62.7,57.0,2938
26063,0.39,5,4,8,61.6,56.6,952
26064,0.31,5,3,9,61.6,55.0,707
26065,0.98,3,3,4,62.1,59.0,3731
26066,0.5,5,5,8,62.2,54.0,2160
26067,1.5,3,1,6,62.6,58.0,7492
26068,0.51,4,1,6,61.5,58.0,1020
26069,0.28,3,5,8,61.8,60.0,596
26070,0.5,5,1,6,61.6,57.0,1099
26071,0.71,5,6,6,62.3,56.0,3026
26072,1.07,5,7,5,61.8,55.0,5872
26073,0.32,4,4,6,61.0,59.0,720
26074,0.52,5,4,4,61.3,56.0,1150
26075,1.19,5,4,7,62.4,54.0,9918
26076,1.64,3,1,5,62.6,59.0,7739
26077,0.8,5,6,5,61.1,56.0,4053
26078,0.5,4,6,6,62.3,60.0,1746
26079,0.76,5,2,9,62.2,55.0,2753
26080,1.07,4,3,5,60.7,60.0,4764
26081,0.31,4,4,6,61.56318537859007,59.0,698
26082,0.61,3,3,6,63.3,57.5,1590
26083,1.59,3,1,7,60.7,59.0,8515
26084,1.11,3,4,4,58.5,61.0,4816
26085,0.38,3,4,7,61.9,54.0,693
26086,1.0,2,1,6,57.6,58.0,3422
26087,1.09,5,3,5,61.1,57.0,5125
26088,0.31,4,6,6,60.3,58.0,680
26089,0.58,5,7,5,61.1,57.0,1737
26090,0.4,2,6,5,63.9,58.0,882
26091,0.73,3,3,9,60.4,59.0,2772
26092,0.3,4,3,5,60.8,61.0,540
26093,0.36,5,7,6,62.5,55.0,773
26094,0.81,3,5,5,62.2,56.0,3308
26095,0.3,5,5,9,61.7,58.0,814
26096,1.36,5,5,4,62.0,56.0,7157
26097,0.72,5,3,4,61.3,56.0,2372
26098,1.0,3,4,9,62.3,56.0,7507
26099,1.07,5,4,6,62.2,57.0,6355
26100,0.34,4,4,6,62.4,59.0,596
26101,1.01,3,2,4,59.2,59.0,3792
26102,0.77,2,4,5,63.7,54.0,2373
26103,0.31,2,5,5,63.1,55.0,516
26104,0.4,3,6,5,63.3,56.0,882
26105,0.9,3,6,4,63.4,60.0,3342
26106,1.01,2,5,6,63.9,58.0,6446
26107,1.0,2,6,4,63.3,55.0,4312
26108,0.4,4,6,5,62.2,62.0,882
26109,0.29,3,5,7,61.2,58.0,504
26110,1.01,3,6,4,61.61539846915803,58.0,4566
26111,1.03,4,4,6,62.3,59.0,6327
26112,1.56,5,3,6,60.7,57.0,12146
26113,1.01,5,5,5,62.0,56.0,6907
26114,0.31,5,7,10,60.5,57.0,1917
26115,1.01,3,5,9,62.8,60.0,9667
26116,0.29,5,4,8,61.4,57.0,607
26117,1.3,3,2,6,62.7,57.0,6290
26118,1.24,4,7,6,59.3,58.0,9916
26119,1.27,4,4,6,61.0,60.0,8705
